accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
1493789541921	0.7730408	3.8607025	7.907242
1493789541941	0.1933899	3.652298	8.107986
1493789541963	-0.08378601	3.6929321	8.044037
1493789541981	0.17448425	3.7808228	9.16954
1493789542000	0.15296936	3.643692	9.998093
1493789542020	0.27331543	3.3373566	9.709442
1493789542040	0.36520386	2.929535	8.8194275
1493789542059	0.19447327	2.8345795	8.605392
1493789542080	0.11227417	3.0557861	9.394989
1493789542099	0.0337677	3.1497345	10.063034
1493789542119	-0.058807373	3.2012634	10.436371
1493789542139	-0.21707153	3.2158966	10.297867
1493789542158	-0.29945374	3.2176971	9.944
1493789542178	-0.4609375	3.2320862	9.672256
1493789542198	-0.73036194	3.343628	8.835907
1493789542218	-0.75679016	3.3878937	8.436371
1493789542238	-0.27226257	3.3188171	9.240829
1493789542257	0.0743866	3.3025055	10.1502075
1493789542277	-0.5752411	3.3148193	9.624481
1493789542297	0.42329407	2.5121155	7.8924866
1493789542317	-6.5145264	6.054184	4.040909
1493789542337	-4.7850647	5.38179	9.071976
1493789542356	0.4396057	3.6731415	8.484375
1493789542376	0.8975067	3.2450867	8.893784
1493789542396	0.9630432	3.526001	10.020187
1493789542416	-0.0662384	2.630844	7.7712097
1493789542436	1.2305145	4.055771	9.297684
1493789542456	-0.36940002	3.1246948	10.443741
1493789542475	1.0232849	4.302704	7.544159
1493789542515	-0.7992859	3.2295074	7.6595764
1493789542535	-0.3095703	2.976059	8.982513
1493789542554	0.54356384	3.05661	9.3038025
1493789542574	1.1641846	3.7162476	8.669296
1493789542594	0.8274994	3.8501282	8.980148
1493789542614	0.9056854	3.1858978	8.685364
1493789542634	2.2570496	2.5808105	6.8620453
1493789542654	1.1059113	1.9457245	3.4044647
1493789542673	-0.77490234	2.2700653	7.2098083
1493789542694	0.01159668	3.031189	11.2365265
1493789542713	1.3911743	2.113556	10.092148
1493789542733	1.0026703	1.3752594	9.169815
1493789542753	2.218521	2.3321228	6.754715
1493789542772	1.8484039	1.5914001	3.0475616
1493789542792	2.6012878	0.4764557	3.6809998
1493789542812	2.2727814	2.1888428	9.786942
