accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
1493792099487	-2.3821259	6.109207	7.325653
1493792099507	-2.3310852	5.7962494	7.5409546
1493792099527	-2.654068	5.4770966	7.405472
1493792099547	-2.5162354	5.654724	6.7697144
1493792099567	-2.4654388	5.732559	6.670929
1493792099586	-2.6054688	5.904175	6.3390045
1493792099606	-2.2879639	5.7847595	6.5625763
1493792099626	-2.1572418	5.498337	6.9333954
1493792099646	-2.0456543	5.174515	7.0356445
1493792099666	-1.5571747	5.4517365	6.9317017
1493792099685	-1.3688049	5.933426	6.70549
1493792099705	-1.5807648	5.27742	6.6304016
1493792099725	-1.7850952	5.166565	7.6244965
1493792099746	-0.45077515	4.020584	6.6183167
1493792099785	0.07827759	4.8964996	7.953903
1493792099804	0.0879364	5.076294	8.4375305
1493792099824	0.48501587	5.1158752	10.502167
1493792099845	0.11354065	3.4878082	10.9796295
1493792099864	-1.077713	1.5105133	11.318527
1493792099884	-1.6072693	2.469696	10.809174
1493792099904	-0.50387573	3.5632782	10.399277
1493792099924	1.482605	5.3771973	8.9206085
1493792099948	0.5400238	5.52092	4.7000732
1493792099963	-1.1968994	3.9397125	5.320282
1493792099983	-0.69436646	2.9475555	8.218613
1493792100005	0.77282715	4.401108	8.410736
1493792100023	1.0106506	4.8698883	8.093048
1493792100047	1.159317	4.8640594	7.9992065
1493792100063	1.1390839	4.3447113	7.4580994
1493792100081	0.96481323	3.856369	6.7950287
1493792100101	1.9787903	3.7823486	7.4714355
1493792100121	3.0003815	3.506363	8.173691
1493792100141	3.281662	3.3849792	9.184525
1493792100161	2.624771	3.280426	10.348618
1493792100180	2.5392914	3.01651	9.505569
1493792100200	3.3388214	3.5391388	8.753204
1493792100220	3.2742615	3.6425781	9.154999
1493792100240	2.6485748	3.0877838	8.845947
1493792100260	3.0708618	3.420929	9.575516
1493792100280	3.62854	4.1046906	9.307037
1493792100299	3.1749268	4.2189636	8.824417
1493792100319	2.73938	3.853531	9.4674835
1493792100339	2.6361847	3.6596832	10.549271
1493792100359	2.554123	3.5072174	11.020142
1493792100379	2.5477295	3.50737	10.554382
1493792100398	2.247818	3.5110168	10.112579
1493792100420	2.2691956	3.5105743	10.139984
1493792100438	2.4166718	3.5347748	10.244537
1493792100458	2.302475	3.520584	9.993454
1493792100478	2.0864105	3.4214935	9.202133
1493792100497	2.0049896	3.327423	8.393295
1493792100517	2.223587	3.3331604	8.207626
1493792100537	2.47435	3.3381653	8.737442
1493792100557	2.5361176	3.2745972	8.845154
1493792100577	2.5751495	3.157898	8.599243
1493792100597	2.182663	3.075821	8.228928
1493792100617	2.199936	2.9042358	7.5063324
1493792100637	2.4620972	2.8674622	6.4323883
1493792100656	2.352188	2.4198608	6.1154175
1493792100676	1.782135	1.5740967	6.1272125
1493792100696	0.50801086	0.26390076	5.6167297
1493792100716	0.07197571	-0.5674591	4.6829224
1493792100736	0.3608551	-1.1654968	3.1566315
1493792100756	1.1941681	-2.1502533	1.2259064
1493792100775	0.89959717	-3.176178	0.08215332
1493792100795	2.925064	-4.48468	0.6138153
1493792100815	5.371826	-4.5281525	0.48294067
1493792100835	7.541916	-4.0288086	0.35388184
1493792100855	7.688446	-5.7558746	3.1600494
1493792100874	7.4923706	-7.4341736	5.9087677
1493792100894	10.459412	-6.359558	4.8626556
1493792100914	13.120163	-6.5518036	4.405792
1493792100934	15.985962	-6.211334	2.617813
1493792100954	18.072052	-6.3545074	0.5218048
1493792100974	19.430786	-5.008011	-0.6029968
1493792100993	19.461044	-4.8909607	-1.9031372
1493792101033	19.461044	-4.49263	-4.339569
1493792101053	19.400467	-4.2251587	-5.4432526
1493792101073	16.904984	-4.3760376	-4.6569977
1493792101094	14.534195	-4.4297943	-3.7311249
1493792101112	13.061981	-4.40477	-2.6666107
1493792101132	12.377075	-4.305954	-0.64549255
1493792101152	12.048767	-4.1926117	0.5286102
1493792101172	11.632187	-3.9263306	0.11445618
1493792101191	10.447144	-3.8103485	-1.2042084
1493792101213	10.020157	-4.0676117	-0.5804291
1493792101231	10.123993	-3.6229706	1.2217407
1493792101251	8.100906	-4.001236	0.8509674
1493792101271	6.502014	-4.499634	1.0166168
1493792101291	5.58963	-5.0491943	1.5050812
1493792101311	5.8929596	-4.8041687	2.8140411
1493792101330	7.064926	-4.2387695	2.8739166
1493792101350	8.63118	-3.1673737	0.274292
1493792101370	7.516617	-2.8289185	-1.4164886
1493792101390	5.670822	-4.1681213	-2.7544708
1493792101409	5.372589	-4.538315	0.20899963
1493792101431	6.180023	-2.7940063	1.3978729
1493792101449	5.7145233	-2.6754608	1.7761688
1493792101469	6.323517	-2.243805	0.7245331
1493792101489	6.7691345	-2.3924255	-0.6407623
1493792101509	6.3848877	-3.5516815	-0.52879333
1493792101528	6.3197784	-4.3239746	0.52334595
1493792101548	7.0594635	-4.918625	0.68289185
1493792101569	8.111252	-5.3030853	0.56987
1493792101591	8.1362	-5.9617157	0.47035217
1493792101608	8.946472	-6.332779	0.84757996
1493792101628	10.44281	-6.911072	2.6981506
1493792101648	9.094818	-7.7108917	2.539032
1493792101667	7.331482	-7.9075623	0.98464966
1493792101687	7.0001984	-7.957016	1.085495
1493792101707	7.2581024	-7.746628	0.80552673
1493792101727	7.3282013	-7.487747	0.8143616
1493792101746	6.755951	-7.42276	0.7670288
1493792101766	6.3278046	-7.4232483	1.2111206
1493792101786	6.1924896	-7.2746735	1.6066742
1493792101806	6.429947	-7.1200867	1.5729675
1493792101826	6.233551	-7.292633	1.2723541
1493792101846	5.948517	-7.3967743	0.5698395
1493792101866	5.1763763	-7.682785	0.64797974
1493792101885	5.414795	-7.406021	0.92048645
1493792101905	6.481064	-6.8763123	1.4707642
1493792101925	6.7275543	-7.0893097	1.4342194
1493792101945	6.2769165	-7.7323914	1.1699371
1493792101965	5.7362976	-8.146774	0.8214264
1493792101985	5.848007	-8.009811	0.8383026
1493792102004	5.7088776	-7.684952	0.42370605
1493792102024	5.6792145	-8.052963	0.71047974
1493792102044	5.1512756	-7.7751007	1.723526
1493792102064	7.364212	-7.1482697	2.1075745
1493792102083	7.7194214	-7.547226	1.8756256
1493792102103	6.4614716	-8.164505	1.5861053
1493792102123	5.635849	-7.916855	1.22612
1493792102143	5.9387054	-7.342819	1.9976654
1493792102163	7.104248	-7.761734	0.74269104
1493792102183	7.42717	-6.5152283	1.7650604
1493792102203	7.516403	-6.75177	1.001358
1493792102222	8.70015	-6.7496796	1.3329163
1493792102242	6.6150513	-8.149658	0.46662903
1493792102282	7.714752	-7.188385	1.7653351
1493792102301	7.051346	-7.27092	1.6226349
1493792102321	5.8630524	-6.827194	1.9585114
1493792102341	4.347702	-6.5241394	0.9512787
1493792102361	5.3431854	-5.391342	1.9802399
1493792102380	-3.3488007	-6.0928497	-0.48338318
1493792102400	11.302994	-3.641327	5.457016
1493792102420	12.507126	-3.9872437	7.8797455
1493792102440	9.367493	-5.3411865	2.793167
1493792102460	7.303131	-5.680374	2.2311096
1493792102480	6.7190247	-5.039551	2.5961914
1493792102499	6.280136	-4.855789	4.0960693
1493792102520	6.3599854	-4.5611115	4.5792694
1493792102539	7.077362	-4.3502045	4.631897
1493792102559	7.3746033	-4.3656616	5.419693
1493792102579	7.143158	-4.561081	4.6361694
1493792102599	7.5704956	-5.1538696	4.225067
1493792102619	8.310837	-5.469803	3.7018433
1493792102639	9.092468	-5.5921173	3.7829285
1493792102659	8.787155	-5.1651	3.0942078
1493792102679	7.693939	-5.4376984	2.5386353
1493792102698	7.0482483	-5.8216248	2.334015
1493792102718	6.710083	-5.514435	2.2112732
1493792102738	5.912033	-5.6559753	2.0477753
1493792102758	5.2365417	-5.280884	1.5684814
1493792102777	5.0057526	-5.3715973	1.4167175
1493792102797	4.300659	-7.366379	1.5890808
1493792102816	5.0646973	-8.742783	1.125351
1493792102837	6.641205	-8.605148	0.37294006
1493792102857	7.1723175	-7.893753	1.1614227
1493792102877	7.1522064	-7.4303436	1.593811
1493792102896	6.5476685	-6.7477875	1.3761139
1493792102916	6.53006	-6.761734	2.1078339
1493792102936	6.826248	-7.9095154	1.8523407
1493792102956	6.8186035	-9.021744	1.2520142
1493792102976	5.879257	-9.682404	0.8423462
1493792102995	4.767624	-10.431808	0.48280334
1493792103015	4.7180786	-10.142929	0.5349579
1493792103035	4.324188	-9.259903	0.683609
1493792103055	3.4043121	-9.946411	1.0180511
1493792103075	1.8059692	-12.015976	1.7696991
1493792103094	1.474762	-12.808899	1.9736633
1493792103114	5.561447	-8.56604	1.0791321
1493792103134	15.425476	-2.0238037	5.829132
1493792103154	11.496384	-3.0424042	3.9131317
1493792103174	6.2352448	-6.154648	2.011444
1493792103194	5.2074585	-7.0409393	0.57455444
1493792103213	5.7754974	-6.9277954	-0.7140503
1493792103233	5.6543884	-6.1658173	0.33132935
1493792103253	4.9537506	-4.70842	1.5984344
1493792103273	6.587967	-2.8551025	-2.3585815
1493792103293	-0.9224396	-9.949326	2.6950989
1493792103313	2.0268555	-10.49324	2.4113007
1493792103333	1.8080139	-15.635452	-0.46157837
1493792103352	3.087082	-14.014999	1.0652771
1493792103373	5.7298737	-10.959579	1.2540741
1493792103392	5.156067	-7.885971	1.5847778
1493792103412	1.1154633	-9.007355	0.97665405
1493792103432	2.7641754	-7.721405	1.5014191
1493792103451	4.566391	-9.058502	1.3693085
1493792103471	3.3899078	-10.45517	-0.16304016
1493792103491	3.3065338	-8.321564	0.70170593
1493792103531	2.945404	-8.222427	1.7197266
1493792103551	2.813919	-8.474152	0.56159973
1493792103570	3.7672882	-8.313065	1.6212158
1493792103591	3.4619446	-9.796234	0.8531647
1493792103610	3.1452637	-8.905991	1.105423
1493792103631	2.8290863	-8.00798	1.3011932
1493792103651	2.5496063	-6.9346466	1.7275085
1493792103670	5.395294	-4.7334747	2.4559631
1493792103690	7.246689	9.333496	6.393814
1493792103710	1.8353577	-3.3140411	0.63760376
1493792103730	2.5438538	-7.1635437	1.8008118
1493792103749	2.4157257	-11.339737	1.0888062
1493792103769	2.6638641	-15.382828	1.5401917
1493792103789	2.8184052	-12.870712	-0.13710022
1493792103809	2.793747	-7.460373	-0.580307
1493792103828	1.6547241	-3.5141907	0.47869873
1493792103849	2.8858032	-8.660034	2.7532043
1493792103869	5.427994	-14.720276	1.205719
1493792103889	8.810852	-18.336441	-1.8609467
1493792103908	6.655792	-15.368835	0.36775208
1493792103927	2.7471008	-14.621368	-0.07992554
1493792103948	0.8409729	-12.393982	-1.3617401
1493792103968	0.9498596	-10.931992	-1.355011
1493792103988	1.5386505	-9.915283	-0.6233673
1493792104007	1.9318542	-9.80484	0.21354675
1493792104027	1.8388977	-9.783249	0.3334961
