accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
1493781779263	-5.592804	2.9311523	9.015289
1493781779283	-5.8330536	3.131485	8.528442
1493781779302	-5.5522766	3.19635	9.311249
1493781779322	-5.1462708	2.9132233	9.76741
1493781779341	-4.690918	2.7809906	9.67807
1493781779362	-4.5677643	3.5433502	9.643005
1493781779381	-5.1766663	3.8692322	9.0681
1493781779401	-5.321991	3.9478302	8.802002
1493781779421	-4.8847504	3.9424744	9.551529
1493781779440	-4.560974	3.8341217	9.710312
1493781779460	-4.4355316	3.8365479	9.451447
1493781779480	-4.263397	3.9128113	9.181335
1493781779500	-4.0249786	3.723816	9.475037
1493781779520	-3.921585	3.4962769	9.706299
1493781779539	-3.8899994	3.5572052	9.352524
1493781779560	-3.759781	3.1267242	8.501083
1493781779579	-1.8230591	2.6031952	9.105057
1493781779599	-1.4589233	1.971878	9.675476
1493781779619	-2.6611328	2.2932587	9.07196
1493781779638	-2.1878204	3.1654358	8.081497
1493781779658	-2.3849945	3.0580597	7.837921
1493781779678	-2.2000275	2.5281982	8.486572
1493781779698	-2.762085	1.8338318	8.622742
1493781779717	-2.5077362	2.0818024	7.96933
1493781779737	-1.9395752	2.1324158	8.448471
1493781779757	-1.6112823	2.5406494	8.978287
1493781779777	-2.1808472	2.1133118	7.7897034
1493781779797	-2.074646	1.7669373	7.157547
1493781779817	-1.2589722	1.6230774	6.8919525
1493781779836	-2.177063	1.6916504	6.9116364
1493781779856	-1.6674652	2.147644	5.7971497
1493781779876	-1.2936401	2.2972717	7.3608246
1493781779896	-1.2588196	2.7490997	8.555664
1493781779915	-1.0261688	2.3512878	8.3129425
1493781779935	-0.29847717	1.8190765	8.578949
1493781779955	0.7087555	1.8972168	8.602539
1493781779975	0.5743103	1.3562317	7.316025
1493781780035	0.117630005	0.4437561	5.29039
1493781780035	0.77900696	-1.2129669	5.118469
1493781780035	3.8742523	-2.7767487	8.38942
1493781780054	4.3700867	-4.040497	6.582489
1493781780094	-1.4746094	-0.047851563	3.422882
1493781780113	2.7778625	1.2634888	8.060074
1493781780133	2.7425385	-5.2823944	4.961487
1493781780153	2.0182495	-1.8694153	9.039383
1493781780172	2.4303284	0.21879578	9.204819
1493781780193	1.7029877	-2.078354	6.1602936
1493781780212	3.6226196	-1.0769653	7.780884
1493781780232	5.0697784	-0.72958374	7.3723907
1493781780252	5.074539	-0.99012756	12.334824
1493781780272	4.282028	-0.8451843	8.661331
1493781780291	1.4706116	-6.301605	8.463272
1493781780311	2.315216	-6.3411865	15.00943
1493781780331	7.137146	-3.3438873	1.8065186
