accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
1493784096328	1.9539795	5.5080414	6.051361
1493784096343	1.7282562	5.2901306	7.3314514
1493784096362	0.6303711	5.3966217	5.303406
1493784096382	0.9254761	5.788971	4.378601
1493784096402	2.0132294	6.386841	4.577072
1493784096422	2.0059814	6.448761	4.947693
1493784096441	0.74580383	5.9944	4.637497
1493784096481	1.2244568	6.189728	5.273224
1493784096500	1.5141296	6.0601196	6.7981415
1493784096520	2.5243835	6.089203	6.9258423
1493784096540	2.107315	6.064728	6.152878
1493784096560	2.1697083	6.110855	6.3507233
1493784096580	2.2734222	6.0790405	6.634186
1493784096600	2.287918	5.8712616	6.5272827
1493784096619	2.360382	5.8132935	7.2352295
1493784096639	2.2243652	5.7772064	7.613388
1493784096659	1.7314606	5.625763	7.5459747
1493784096679	1.6904602	5.8396606	6.647003
1493784096698	1.8483582	6.4674225	5.568161
1493784096718	1.9564514	6.7715454	5.163925
1493784096738	1.5017242	6.4694366	5.540085
1493784096758	0.7911377	6.032303	6.2323303
1493784096777	0.07304382	5.7576904	6.7835236
1493784096797	-0.14672852	6.023163	7.266098
1493784096817	-0.3585968	6.331192	7.2531433
1493784096837	-0.3391266	6.490555	6.9459076
1493784096857	0.28952026	6.698349	7.701889
1493784096876	0.44831848	6.416733	8.895157
1493784096896	0.06867981	6.209076	9.181488
1493784096916	-0.2372284	6.3327026	8.134399
1493784096936	-0.3566742	6.5747223	7.388275
1493784096955	-0.36064148	6.4801483	7.181839
1493784096975	-0.40769958	6.2734985	7.2891846
1493784096995	-0.17730713	6.300125	7.4858093
1493784097015	0.15322876	6.45343	7.891693
1493784097035	0.2671814	6.34433	7.7656403
1493784097054	-0.0074920654	6.228897	7.2043915
1493784097074	-0.116241455	6.303528	7.2917175
1493784097094	0.31297302	6.503525	7.9089966
1493784097114	0.50115967	6.589676	7.8967285
1493784097134	0.13571167	6.4763947	7.328308
1493784097153	-0.12646484	6.3863525	7.363144
1493784097173	-0.26635742	6.4250793	7.858963
1493784097193	-0.24479675	6.599182	8.232117
1493784097213	-0.3648224	6.4154663	7.490738
1493784097232	-0.6880493	6.2108765	6.9808807
1493784097253	-0.469635	6.1558533	7.213089
1493784097272	-0.46992493	6.163025	7.3897095
1493784097292	-0.6895294	6.2024994	7.9382935
1493784097311	-0.9324341	6.384369	8.122025
1493784097331	-0.79418945	6.5582886	7.55954
1493784097351	-0.3837433	6.7840576	7.289032
1493784097371	-0.32022095	6.81752	7.0844116
1493784097391	-0.10853577	6.7486267	7.0819244
1493784097410	-0.048355103	6.8993835	7.2817993
1493784097430	-0.02482605	6.9964905	7.2039795
1493784097450	-0.061782837	6.8697205	6.94458
1493784097470	0.15840149	7.0001526	7.2824707
1493784097489	0.19618225	7.170044	7.755432
1493784097509	-0.12538147	7.0171356	7.352539
1493784097529	-0.23916626	7.0684814	6.9184723
1493784097549	-0.44104004	6.9685974	6.691864
1493784097569	-0.867157	6.8715515	6.992874
1493784097610	-0.95088196	7.0392303	6.883774
1493784097628	-0.6544342	7.1427	6.6377716
1493784097648	-0.1493988	7.0690155	6.5144806
1493784097668	-0.28886414	6.870636	6.5334625
1493784097687	-0.61221313	6.4621735	5.968094
1493784097707	-0.7958374	6.014679	6.538391
1493784097727	-0.36979675	5.9977875	7.6119843
1493784097747	-0.07121277	5.7901917	7.7781677
1493784097766	-0.192276	5.494339	6.6164856
1493784097786	-0.2366333	5.710022	6.1403046
1493784097806	-0.15788269	5.470978	5.9679413
1493784097826	0.19683838	5.759674	7.230835
1493784097846	0.6415558	6.63591	7.171707
1493784097865	1.2125244	6.9169464	6.4950104
1493784097885	1.0549164	6.191223	6.4424744
1493784097905	1.6523895	6.398178	7.1308136
1493784097925	1.5842133	6.004959	8.017517
1493784097944	1.2764587	5.4902954	8.24527
1493784097964	1.0605621	5.2799683	7.480438
1493784097984	0.99897766	5.4283447	6.608017
1493784098004	1.3327026	5.429947	5.8263245
1493784098024	2.183548	5.1151886	6.02388
1493784098043	2.1252594	4.9702454	6.4693756
1493784098063	2.3683624	4.787094	5.820862
1493784098083	2.4461823	4.7101593	4.554657
1493784098103	2.431015	4.5990143	4.999359
1493784098123	2.6844788	4.8420105	6.5540924
1493784098142	2.590454	5.201645	7.1513824
1493784098162	1.784195	5.0528107	7.068207
1493784098182	1.1495056	4.7988434	8.251694
1493784098202	1.1600342	4.6689453	10.005798
1493784098221	1.6836243	4.767288	10.255936
1493784098241	2.2548065	4.8910065	8.697952
1493784098261	2.4849243	4.402542	5.919052
1493784098281	2.26828	3.6298218	3.3682861
1493784098301	2.2924042	2.0649414	2.1917267
1493784098320	1.822586	-0.19979858	2.0432434
1493784098340	1.3780975	-1.5269928	1.1618347
1493784098360	1.4910583	-1.9868622	0.25169373
1493784098380	1.6274109	-3.4869843	0.522522
1493784098400	1.8446198	-5.400543	0.5775299
1493784098419	3.0173492	-6.595337	1.6065521
1493784098439	7.1876984	-6.7880554	4.003113
1493784098459	13.454605	-5.0053406	8.085205
1493784098479	18.582748	-1.9535828	12.589584
1493784098498	19.461044	-0.0011749268	12.404327
1493784098518	19.461044	0.61224365	6.735306
1493784098538	19.461044	1.4075775	0.41259766
1493784098558	19.461044	2.74086	-3.971756
1493784098577	19.461044	4.5148773	-8.418091
1493784098597	19.461044	5.8045197	-18.12642
1493784098617	15.061249	-0.7307892	-19.673996
1493784098637	12.137833	-1.3014832	-10.497879
1493784098657	10.453445	-3.2191772	-1.81427
1493784098676	11.166199	-2.6961365	2.549408
1493784098716	10.753326	-3.239853	6.3344116
1493784098736	8.7283325	-4.3378906	7.7749176
1493784098756	7.2109222	-5.0650024	6.3378143
1493784098775	6.8878326	-4.745804	3.0952454
1493784098795	6.6348724	-4.4534607	1.1657715
1493784098815	7.411133	-3.6033478	0.16105652
1493784098835	8.737976	-2.4424896	-0.44943237
1493784098855	8.939209	-1.3987579	-1.132019
1493784098874	8.4823	-0.7132416	-6.154312
1493784098894	7.3451385	0.3236084	-16.894943
1493784098914	7.28981	-1.5390778	-2.332489
