accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
1493856936776	1.1371155	4.2569885	7.7700653
1493856936777	1.2663727	4.257675	8.178864
1493856936777	1.3841095	4.392578	8.823959
1493856936799	1.3348694	4.3427277	8.943497
1493856936817	1.320755	4.281906	8.713013
1493856936836	1.2360077	4.294449	8.73053
1493856936856	1.0477753	4.2987366	8.878265
1493856936877	1.0682678	4.214081	8.660339
1493856936896	1.1188507	4.131317	8.715668
1493856936916	0.5143738	3.8969727	7.9922485
1493856936936	0.80085754	4.0583344	8.601334
1493856936956	0.95111084	4.279648	9.787933
1493856936975	1.2594299	4.114929	9.520203
1493856936995	0.48576355	4.222519	8.710495
1493856937015	0.34635925	4.237503	8.217346
1493856937035	0.73321533	4.2057037	8.6262665
1493856937055	1.0757599	4.3217316	9.452866
1493856937075	1.3726654	4.2246857	9.593918
1493856937094	1.653122	3.9540253	9.516922
1493856937114	1.5299683	3.7568817	8.86998
1493856937134	1.2702942	3.787201	8.738113
1493856937154	1.1468506	3.7851715	8.690216
1493856937174	1.3212128	3.974121	9.347351
1493856937194	1.409378	3.8635406	9.6041565
1493856937214	1.1312408	3.8879547	9.059265
1493856937233	0.97673035	3.9020996	8.6185
1493856937253	1.0664673	3.9620209	8.566574
1493856937273	0.839798	4.013214	8.463669
1493856937293	0.4390869	3.843567	8.289505
1493856937313	1.2208557	3.8885193	9.162811
1493856937353	1.0460205	3.958313	9.538696
1493856937372	0.5141449	4.006729	8.1466675
1493856937392	0.32112122	3.9880219	7.9496155
1493856937412	0.8510742	4.1268616	8.455338
1493856937432	1.1717072	4.0509186	9.866959
1493856937452	1.4843292	4.0065613	11.325943
1493856937472	1.1929016	4.0467834	11.134689
1493856937506	1.0423279	3.577423	9.338394
1493856937511	0.4862976	3.2609253	7.631119
1493856937572	-0.1104126	3.134018	5.690277
1493856937572	2.5560455	2.0263672	5.2087708
1493856937576	2.5056458	2.5935974	2.1439972
1493856937591	6.2441864	0.4705658	4.4077606
1493856937611	7.3443756	0.43434143	6.900772
1493856937631	6.2929688	2.035614	11.612198
