accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
1493859082382	0.16555786	5.3433533	7.8201294
1493859082402	-0.24905396	5.576355	8.247131
1493859082422	-0.34313965	5.668747	8.024826
1493859082441	-0.11180115	5.774872	7.976181
1493859082461	-0.09689331	6.034485	8.433365
1493859082481	-0.6891022	6.1081543	8.550461
1493859082501	-0.53448486	6.6179047	7.606842
1493859082520	-0.022644043	7.012924	7.790634
1493859082540	-0.24569702	6.8576202	8.123627
1493859082560	-0.39497375	6.5079956	7.223236
1493859082600	0.3866272	7.022278	6.4067383
1493859082619	1.3396454	7.9661255	7.6483765
1493859082639	1.7336273	8.315826	8.497314
1493859082659	0.70248413	7.740677	7.716736
1493859082679	0.4399109	7.1963043	6.651108
1493859082699	0.55184937	6.2170563	5.644516
1493859082719	-0.30981445	6.3668365	8.113556
1493859082738	1.3200073	6.7622223	10.134491
1493859082758	1.6644745	6.5408783	9.053665
1493859082779	0.94480896	6.28273	7.6918945
1493859082798	0.20721436	5.5695343	7.5641785
1493859082818	0.10861206	4.7416077	6.979889
1493859082837	-1.8839874	5.9121704	7.920929
1493859082857	-1.6170807	5.8046722	9.46759
1493859082877	-2.3578491	4.69812	9.737091
1493859082897	-3.0825958	4.352371	7.584198
1493859082917	-2.648758	4.385971	9.120407
1493859082936	-2.4181976	4.811737	11.078186
1493859082956	-2.974533	4.4961853	10.112503
1493859082976	-3.4822388	3.836258	6.259186
1493859082996	-3.9273682	4.318466	7.493286
1493859083016	-3.649704	5.1498413	9.341629
1493859083036	-3.0241241	5.4441376	10.220047
1493859083055	-3.2840424	5.413864	10.632538
1493859083086	-3.5127563	4.825897	10.429184
1493859083095	-3.3746643	4.335144	10.340179
1493859083115	-3.7059174	3.9486237	10.560242
1493859083135	-2.4135742	2.9823608	10.233566
1493859083155	1.0820465	1.7513428	9.285278
1493859083174	1.8564148	1.8563385	9.0829315
1493859083194	0.5626831	2.474411	9.437424
1493859083214	0.6498108	1.7160034	9.680923
1493859083234	1.7905731	0.3269043	10.755249
1493859083254	2.4893646	0.27835083	12.437973
1493859083273	2.0128174	1.3486633	13.940842
1493859083293	0.7192993	1.8274689	13.985901
1493859083313	0.6937561	1.8733368	13.110138
1493859083333	1.9030914	2.2415771	11.547348
1493859083353	1.7569427	2.3834991	9.878296
1493859083373	1.2260132	2.6865997	9.69278
1493859083392	0.94503784	2.147049	10.649689
1493859083412	0.49440002	1.6824799	12.037735
1493859083432	0.6148529	1.5315247	12.1536255
1493859083452	0.74406433	1.4458008	10.754013
1493859083472	0.23449707	1.3402405	9.685913
1493859083491	-0.30671692	1.3058167	9.80336
1493859083511	0.038513184	1.1818085	9.303345
1493859083531	0.7469177	0.30732727	7.622284
