accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
1493783214366	-0.85546875	7.1202545	6.5293427
1493783214385	-0.78201294	7.1022186	6.9502716
1493783214406	-0.74598694	7.065094	7.192276
1493783214425	-0.71543884	7.079468	6.904007
1493783214447	-0.6981659	7.1125183	6.409012
1493783214465	-0.66278076	7.093338	6.6060333
1493783214485	-0.72662354	7.0917053	6.401016
1493783214504	-0.73262024	7.0908356	6.165741
1493783214524	-0.67248535	7.171234	6.278961
1493783214544	-0.7077637	7.162735	6.513626
1493783214564	-0.88497925	7.135269	6.611191
1493783214583	-0.98721313	7.065338	6.6067963
1493783214603	-0.9920349	7.0852966	6.650421
1493783214623	-0.8832092	7.1459503	6.797867
1493783214643	-0.8149719	7.171219	6.690933
1493783214662	-0.8032837	7.2144623	6.527481
1493783214682	-0.93136597	7.1508484	6.4511414
1493783214702	-0.9174042	7.0801697	6.450287
1493783214722	-0.92459106	7.04393	6.456894
1493783214742	-0.9702301	7.0846252	6.377304
1493783214761	-0.93577576	7.0595245	6.1312714
1493783214781	-1.0252228	7.0154266	5.8991394
1493783214801	-1.1455994	6.842453	5.9835052
1493783214821	-0.57951355	6.954529	6.499634
1493783214841	0.22723389	7.2266693	6.8551636
1493783214861	0.61987305	7.3608093	6.924881
1493783214880	0.3111267	7.205673	6.721863
1493783214900	-0.21002197	6.894058	6.2479706
1493783214920	0.29258728	6.4424133	4.079727
1493783214940	0.32362366	6.529068	4.337143
1493783214959	0.23809814	6.2775726	5.3839417
1493783214979	-0.08979797	5.3311005	4.0295105
1493783214999	0.14491272	4.1650543	2.1163025
1493783215019	0.06211853	3.3963013	2.3177795
1493783215039	0.21426392	3.028534	2.8782196
1493783215058	-0.06991577	2.02417	2.2967834
1493783215078	1.1089478	1.2625732	1.6572418
1493783215098	3.119049	1.3363953	1.2613983
1493783215118	3.2321167	0.045410156	0.7935486
1493783215138	4.5673523	-1.9778137	1.1459503
1493783215157	6.0529633	-3.0559235	2.707428
1493783215178	4.286087	-3.44841	3.676651
1493783215197	4.095871	-4.9048767	4.2773895
1493783215217	3.9950562	-6.057617	3.3846283
1493783215236	7.1112366	-6.8876343	3.9128418
1493783215256	12.489685	-5.413376	8.430222
1493783215276	16.339401	-4.196823	11.685059
1493783215296	14.717834	-4.0768127	10.622116
1493783215316	7.311432	-10.947891	7.364456
1493783215336	17.694305	0.36964417	4.6956024
1493783215355	16.211884	-3.6038513	5.063919
1493783215375	19.409912	0.002029419	3.6039581
1493783215415	18.228912	-2.18013	2.5683746
1493783215436	18.439896	-1.3213501	0.47244263
1493783215454	18.994644	-0.70480347	-0.8023834
1493783215474	18.859467	-0.87332153	-0.9960785
1493783215494	16.547073	-2.0903778	0.38230896
1493783215513	13.7872925	-3.3713837	0.62957764
1493783215533	12.4709015	-2.7770233	-1.4419403
1493783215553	11.718887	-2.8524017	-5.067642
1493783215573	11.738144	-2.9217682	-7.5316772
1493783215593	11.070923	-3.8441772	-7.1482697
1493783215612	9.523651	-4.9767	-5.145706
1493783215632	8.761536	-5.328018	-0.87675476
1493783215652	9.144119	-4.882782	3.073532
1493783215672	8.786407	-5.1807404	2.684021
1493783215692	8.42952	-5.174942	2.1427155
1493783215711	8.639679	-4.749466	1.3343811
1493783215732	8.698257	-4.425064	0.119766235
1493783215751	8.305771	-4.2871246	-1.2441559
1493783215771	8.885849	-3.745758	-1.4472046
1493783215791	8.944336	-3.538086	-1.2739563
1493783215810	7.901062	-3.430008	-3.094284
1493783215830	7.2382507	-2.8986206	-6.330658
1493783215850	7.37648	-3.712799	-5.860779
1493783215870	8.635742	-3.836319	-1.5042877
1493783215890	9.191299	-3.7584534	0.1876831
