accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
1493781964273	-2.6993408	1.5919495	9.223938
1493781964294	-2.0915375	1.427124	9.02861
1493781964313	-1.3883209	1.5302582	10.503998
1493781964334	-0.93629456	1.7089691	10.662521
1493781964352	-0.8941803	2.1288605	9.12587
1493781964372	-1.3296661	2.3957214	8.288147
1493781964392	-1.925827	2.0948334	9.256317
1493781964412	-2.205185	1.6593323	10.843933
1493781964431	-1.988266	1.3913879	11.464157
1493781964451	-1.9624481	1.2670441	9.908295
1493781964471	-2.422638	1.8968201	8.320679
1493781964491	-2.3953857	2.348236	8.104019
1493781964511	-2.211441	2.1242218	8.189911
1493781964530	-3.8614197	1.8943481	9.71611
1493781964550	-3.2116547	1.8683624	10.520966
1493781964570	-1.5302582	2.4069977	9.118027
1493781964590	-1.0396271	2.7959442	7.3888397
1493781964610	-0.23532104	1.4395142	7.9785156
1493781964630	-2.1406097	0.3487854	10.97702
1493781964649	-1.4627838	0.14782715	13.326706
1493781964669	2.5383453	2.112503	10.194458
1493781964689	0.72247314	2.3205872	6.720627
1493781964709	-3.5998535	1.2574768	6.749237
1493781964729	-2.8437805	0.76301575	9.99733
1493781964748	-0.9761658	0.6014404	11.2164
1493781964768	-0.7098999	1.6340332	11.4965515
1493781964788	-0.5568085	1.9394836	10.532852
1493781964808	-2.1266022	0.6646118	8.523056
1493781964827	-1.9793243	0.7985077	8.232925
1493781964847	-1.7935486	0.8722534	9.693924
1493781964887	-0.7846985	1.864975	10.173752
1493781964907	-0.41081238	2.145462	9.445862
1493781964926	-1.9013367	0.7005005	9.510223
1493781964946	-2.6284332	0.58973694	9.441498
1493781964966	-3.0631866	0.5887451	10.438278
1493781964986	-2.5512085	1.1347198	8.934296
1493781965005	-0.6344757	3.2514954	8.872971
1493781965025	-0.8195801	3.179779	8.475815
1493781965045	-1.8186951	2.4086761	8.9726715
1493781965065	-2.1840973	1.5707245	8.930176
1493781965085	-1.3447876	1.5097504	8.070374
1493781965107	0.98617554	2.5527039	7.8059998
1493781965150	2.2892761	1.5937195	6.5289154
1493781965150	2.9339142	-0.4250641	7.1085205
1493781965164	2.1913605	-1.6675262	6.636505
1493781965184	1.5953674	-1.3131256	3.6478882
1493781965204	1.7357788	-1.5120239	1.8609161
1493781965223	3.0579681	-2.2977295	4.676285
1493781965243	4.4796295	-4.218994	9.15712
1493781965263	2.8947754	-4.161331	10.90065
1493781965283	4.954788	-1.1773071	9.097443
1493781965303	2.257187	-3.0028076	8.1515045
1493781965323	2.4632263	-3.4867249	9.431335
1493781965342	6.804413	-2.9648285	11.75528
1493781965362	8.003693	-2.2803497	16.284729
1493781965382	4.775467	-2.9487305	17.663742
1493781965402	4.077835	-3.1837769	12.7526245
1493781965421	5.4636383	-0.97624207	6.904846
1493781965441	5.1692505	-0.5290985	5.6569977
1493781965461	3.7248383	-2.2485962	7.720047
1493781965481	3.0858612	-3.0381317	8.779282
1493781965500	2.077713	-4.0713043	8.77417
1493781965520	3.6403809	-5.480118	6.6399994
1493781965540	7.754196	-3.2224731	5.050537
1493781965560	11.48201	-0.9356842	3.8326416
1493781965580	12.27417	-1.5241852	2.9991608
1493781965600	11.391357	-2.5603943	3.9089203
1493781965622	11.908966	-2.078003	3.2716675
1493781965639	15.509903	0.112701416	-4.530533
1493781965659	12.802765	-2.091751	-6.4898376
1493781965741	3.7019043	-8.164703	1.2774048
1493781965741	4.083084	-6.3421783	-1.8965149
1493781965741	12.334885	-3.7867432	-1.8755646
1493781965741	10.410538	-8.560211	-4.0787506
1493781965809	7.4707794	-9.980789	-4.631546
1493781965809	5.4214478	-9.701874	-4.104843
1493781965809	3.372223	-9.422958	-3.578186
1493781965827	3.4181519	-7.9433594	-1.9405518
1493781965846	8.1805725	-3.5260925	2.341034
1493781965866	11.950607	-1.2683563	4.933365
1493781965886	8.899918	-4.0431366	1.7145538
1493781965906	4.2963867	-5.237961	-3.0100098
1493781965926	5.848892	-4.5558624	-1.8376312
1493781965946	3.6259003	-6.5623016	0.34300232
1493781965965	3.8939056	-13.924988	1.9158478
1493781965985	6.647705	-19.089996	2.4464874
1493781966016	7.664276	-16.171722	-1.0771027
1493781966025	8.004883	-9.645645	-0.57940674
1493781966045	1.5460358	-5.8896484	0.15974426
1493781966064	0.8699188	-6.5941925	0.14746094
1493781966084	4.4708557	-8.622406	-0.55625916
1493781966104	5.942154	-8.944382	0.33981323
1493781966124	4.7243805	-9.2043	-0.12960815
1493781966144	2.8149261	-10.24295	-0.6940918
1493781966164	-0.059127808	-7.7586823	-1.8010101
1493781966183	-1.2921295	-4.6096497	2.7609253
1493781966203	-1.0115967	-2.7337494	2.613739
1493781966223	-1.643692	0.2086792	0.45487976
1493781966243	-0.52453613	-2.8202972	0.79577637
1493781966262	-1.0514984	-6.3941345	-5.4250336
1493781966282	-3.3144531	-12.643234	-5.0687103
1493781966302	-1.5835571	-7.4705353	-0.035446167
1493781966322	-0.7757263	-2.4720917	-0.08047485
1493781966342	2.394867	-14.930374	2.7199707
1493781966361	10.453369	-14.281143	3.8578339
1493781966381	6.897995	-16.195282	2.0410614
1493781966401	3.6601105	-13.657806	2.4528046
1493781966421	2.3527527	-10.498322	0.0115356445
1493781966441	2.0020905	-11.472366	-0.8955231
1493781966460	3.7129211	-11.682037	-1.0518494
1493781966480	3.3629913	-10.312393	-1.1556702
1493781966500	-0.9224701	-6.1673126	-1.007721
1493781966520	1.4595947	-4.119293	1.9742737
1493781966540	-1.0617065	-5.617157	-0.67318726
1493781966559	0.6055298	-8.839981	-0.5724335
1493781966579	2.036316	-9.849533	-0.90534973
1493781966619	3.8870087	-11.79097	-0.33598328
1493781966639	3.5405426	-12.663071	0.7371216
1493781966658	1.2491913	-10.901794	0.4540863
1493781966678	-1.6439056	-8.348541	1.4370575
1493781966698	-3.1772919	-8.164734	1.2545776
1493781966718	-2.3507843	-9.684738	0.85176086
1493781966738	0.50645447	-10.730911	2.6188507
1493781966757	1.5303955	-10.909821	4.3990784
1493781966777	0.76478577	-10.569061	4.515106
1493781966798	0.1783905	-10.861221	4.1553955
1493781966817	-0.03112793	-11.589935	3.856842
1493781966851	0.96325684	-11.61528	3.6596985
1493781966851	1.0573883	-11.8229065	3.5766602
1493781966871	1.0222473	-11.748901	3.156601
1493781966891	1.2756195	-10.94136	2.5553284
1493781966911	1.6570892	-9.736267	1.7834167
1493781966931	2.0139923	-8.818207	1.1165924
1493781966951	2.3888245	-8.247223	1.4445496
1493781966970	2.457718	-8.036118	1.5088806
