accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
1493855343359	-1.5417023	4.332611	9.970062
1493855343378	-1.6824036	3.543518	10.362503
1493855343399	-2.802887	2.7645874	10.1154785
1493855343418	-3.3115845	2.614212	10.097076
1493855343438	-2.5709534	3.2515564	9.089691
1493855343458	-1.5626373	3.483139	8.864502
1493855343479	-1.0997314	2.3272705	9.68013
1493855343498	-1.2994232	1.062088	10.310379
1493855343518	-0.7926483	1.1166077	9.584763
1493855343537	-0.57177734	2.1457825	8.723831
1493855343557	-0.37358093	3.018219	8.8489685
1493855343577	-0.5928955	2.8463898	7.724228
1493855343597	-2.7839966	1.9514313	8.710999
1493855343617	-3.6075592	0.6784363	9.646149
1493855343637	-0.27590942	1.9782867	11.328934
1493855343657	1.1212311	3.311737	11.276138
1493855343676	2.1145477	3.6826935	8.945938
1493855343696	-2.1467133	1.7872009	7.3200836
1493855343716	-0.8015137	2.2494202	8.453415
1493855343736	-0.7263794	2.6569214	10.1740265
1493855343756	0.12789917	3.443039	8.449753
1493855343776	0.64993286	4.054367	6.735016
1493855343796	0.53370667	2.715454	9.6050415
1493855343816	-1.028595	1.4129944	11.406525
1493855343835	-1.0764008	3.2132568	10.48082
1493855343855	0.64663696	4.1081085	9.4640045
1493855343875	0.99768066	4.838196	8.071075
1493855343895	-0.33573914	3.649292	8.3146515
1493855343915	-0.3750763	2.7316284	8.401169
1493855343935	1.2286987	2.7660675	5.4127045
1493855343965	3.1113129	1.4472809	4.0128326
1493855343994	5.9330444	-0.65660095	6.6609344
1493855344014	6.0653534	-4.8246613	7.174469
1493855344035	3.5028534	-6.606186	3.1123962
1493855344054	0.8603363	-6.8834534	-0.5239563
1493855344074	-1.7435913	-11.035919	-3.2858582
1493855344094	3.1828766	-8.913422	-4.47612
1493855344113	5.3090057	-9.96106	-5.8439484
1493855344133	3.4598846	-15.417404	-2.9841156
1493855344154	5.3738556	-19.181	-2.4095917
1493855344173	11.020462	-19.474823	3.284134
1493855344193	16.481644	-19.474823	13.714035
1493855344213	19.461044	-18.803696	13.933792
1493855344233	19.461044	-14.312881	10.376724
1493855344253	19.461044	-9.05307	7.1932983
1493855344273	19.461044	-5.6470337	5.111206
1493855344292	19.461044	-3.5488586	3.8736572
1493855344312	19.461044	-1.8135071	2.7386932
1493855344332	19.461044	-0.98197937	0.13928223
1493855344352	18.525055	-2.2697144	-2.5671844
1493855344372	14.438705	-4.10553	-4.007431
1493855344392	6.629898	-7.6456757	-8.221176
1493855344412	-1.806961	-11.060669	-13.323486
1493855344431	0.4177246	-5.84581	-1.6869965
1493855344451	-4.8800964	-9.0894165	1.0223694
1493855344471	-3.4788818	-10.308151	-0.26023865
1493855344491	0.28105164	-10.323181	1.0315857
1493855344511	5.565918	-8.820877	2.5131073
1493855344531	8.446976	-7.568329	3.3583374
1493855344550	8.698105	-7.3851776	0.4579773
1493855344571	7.9451904	-7.9220123	-1.4459076
1493855344590	5.9431763	-8.474655	-1.7099609
1493855344610	5.9372864	-7.86026	-1.9230347
1493855344630	9.009415	-5.7684784	-0.28918457
1493855344650	11.603073	-4.2402496	0.088897705
1493855344670	11.857925	-4.8216248	-0.45266724
1493855344690	12.39212	-4.5433807	-1.3916168
