accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
1493694821339	1.6226044	4.389618	9.616013
1493694821358	1.7318573	4.4943542	10.140488
1493694821381	0.77638245	4.4115295	10.08194
1493694821398	-0.2325592	4.470154	8.941803
1493694821418	-0.20144653	4.7215424	7.2712555
1493694821437	0.17756653	4.6953583	6.5027924
1493694821457	0.43688965	4.5130005	7.2668
1493694821477	0.693161	4.614517	8.430252
1493694821497	0.76594543	4.6554413	9.672363
1493694821516	0.75053406	4.5328217	10.047775
1493694821536	0.6407471	4.4141083	8.979385
1493694821556	0.42121887	4.749695	8.279388
1493694821576	-0.09933472	4.9453125	8.208893
1493694821595	0.18241882	4.8533325	8.600449
1493694821615	0.567688	4.9702454	9.5238495
1493694821636	0.36312866	4.737976	10.3103485
1493694821655	-0.3625183	5.025955	9.242035
1493694821694	-0.22798157	5.2897797	9.220886
1493694821714	0.12220764	4.9542847	8.034012
1493694821734	0.38050842	5.002716	7.560898
1493694821753	0.072509766	4.76474	7.9732056
1493694821773	-0.2695923	3.9874268	9.186813
1493694821793	-0.62783813	3.524292	10.143539
1493694821813	-1.1107025	3.6740112	9.143631
1493694821833	-0.102386475	4.1219788	9.292877
1493694821852	-0.009140015	3.8878632	8.548584
1493694821872	-0.6277771	4.0205536	7.7655487
1493694821892	-2.8654175	4.4842224	6.9297028
1493694821912	-2.4434357	4.7006836	6.5285034
1493694821931	-1.1674042	4.4015656	7.571335
1493694821951	-0.58898926	4.3625183	9.599777
1493694821971	-0.6125946	4.966629	10.267685
1493694821991	-1.7556763	5.2781982	9.230759
1493694822011	-2.8620453	5.3130035	7.529999
1493694822030	-2.1922607	4.6777954	8.531067
1493694822050	0.11105347	4.660965	9.006485
1493694822070	0.057052612	4.646286	9.174515
1493694822090	-0.5813751	4.738449	8.318359
1493694822110	-1.3197937	4.6113434	7.3040924
1493694822129	-1.3085175	4.7431946	7.56308
1493694822149	-0.64378357	4.4719696	7.05011
1493694822169	-0.86763	4.6629486	8.088821
1493694822188	-2.225998	4.9305267	8.55986
1493694822208	-2.7411194	4.721298	7.559189
1493694822228	-1.7812958	4.215744	7.539139
1493694822247	-0.34658813	3.8498535	8.312408
1493694822268	1.4270935	4.5637665	8.805695
1493694822287	0.6005249	6.06662	8.179291
1493694822307	-0.4851532	6.625992	8.508011
1493694822330	0.02557373	6.692917	9.265152
1493694822347	0.50909424	5.8538055	9.331863
1493694822366	0.41513062	4.3644257	7.8898926
1493694822394	0.19747925	3.731369	5.4145203
1493694822424	-0.40634155	4.1257935	8.094574
1493694822430	1.0307922	3.2541962	9.278503
1493694822446	1.5106049	3.4835205	10.492905
1493694822465	0.03416443	2.411255	8.897018
1493694822485	-0.2971344	2.5535889	9.574936
1493694822505	-0.7411194	3.9787903	9.928635
1493694822524	-0.6419525	3.282364	8.9748535
1493694822544	-0.6682434	3.304245	6.9125977
1493694822564	-0.7963104	5.228592	6.862091
1493694822584	-3.1781616	5.846924	5.6870728
1493694822603	-4.2190857	6.4839935	5.915695
1493694822623	-3.925415	7.4121246	7.258072
1493694822643	-1.522171	6.8837585	10.002274
1493694822663	-1.979599	7.265976	8.061081
1493694822682	-4.471924	5.8782196	5.146164
1493694822702	-5.109497	5.934952	1.7684631
1493694822722	-5.5794067	5.9190826	2.5566406
1493694822762	-6.3247833	7.794235	5.9004517
1493694822781	-8.687515	7.8663483	4.1538696
1493694822801	-11.414505	5.549118	0.3948822
1493694822821	-11.070007	7.2753754	-0.3812561
1493694822841	-10.482162	5.3633423	-1.2047424
1493694822862	-9.108261	5.7706146	0.62228394
1493694822883	-11.8042755	6.547928	4.9100647
1493694822900	-8.759888	6.18309	5.1736145
1493694822920	-6.2561493	5.547165	4.555786
1493694822940	-4.031479	5.977539	4.7871094
1493694822959	-3.9248047	7.0191803	8.227661
1493694822979	-2.1287994	9.054733	10.633774
1493694822999	-3.52948	7.3084564	8.416626
