accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
1493853031020	1.2320709	6.003723	7.314453
1493853031041	1.388855	6.0485687	7.1414948
1493853031059	1.5969696	6.0406036	6.868042
1493853031079	1.8217468	6.015503	6.9587097
1493853031098	1.910965	5.9544067	7.859024
1493853031118	1.6155243	5.7391205	8.065201
1493853031138	1.5458679	5.728897	7.2819824
1493853031158	1.6633606	5.8154907	6.6195374
1493853031178	1.7500458	5.8372345	6.0980988
1493853031198	2.1994476	6.029312	5.674988
1493853031218	3.0034485	6.0962524	6.250946
1493853031237	3.1951904	5.707077	6.8224945
1493853031257	2.5900726	5.482544	6.9548645
1493853031277	2.4142761	5.6384277	6.5025177
1493853031297	1.7006836	4.8737335	4.7647247
1493853031317	2.1061554	3.8052979	4.2579803
1493853031337	3.120163	3.6596527	5.646225
1493853031356	3.0529175	2.4322662	5.5006256
1493853031376	2.9841003	1.3140717	3.8781738
1493853031396	0.51156616	-0.38134766	2.4825745
1493853031416	-1.3582458	-1.9629364	2.145935
1493853031436	0.38046265	-3.7090912	3.0127106
1493853031456	4.0923004	-3.4872131	2.9821167
1493853031475	4.7231293	-2.594345	4.0074005
1493853031495	5.981537	-3.2523499	2.7554321
1493853031515	5.3323364	-6.838608	1.3246307
1493853031535	5.831085	-6.116867	3.3328552
1493853031555	9.447098	-5.174576	7.641464
1493853031575	11.843887	-5.635315	9.017426
1493853031595	17.871841	-0.2012024	8.107376
1493853031614	17.14859	-4.891144	11.987991
1493853031634	19.421295	0.26669312	11.730789
1493853031654	19.461044	1.8486176	5.6278534
1493853031694	19.461044	2.845459	6.0204163
1493853031714	19.461044	3.4159546	4.6859436
1493853031733	19.321777	6.468216	-5.0606537
1493853031753	15.8064575	4.4870453	-4.328644
1493853031773	7.284088	-3.2307587	-5.31073
1493853031793	5.5401917	-3.4517975	5.0934753
1493853031812	10.313812	0.6490326	0.5840759
1493853031832	4.954117	-0.65989685	-6.629257
1493853031852	5.378479	-1.3070526	-0.06387329
1493853031872	2.0709991	-4.4701996	2.4401703
1493853031892	0.9826355	-5.8387756	0.6022949
1493853031912	4.161392	-6.1475677	-3.3221893
1493853031931	6.837143	-6.474411	-4.2941284
1493853031951	11.516235	-5.5748444	2.1960754
1493853031971	10.072128	-6.282135	0.768692
1493853031991	8.625092	-5.3702087	-1.947815
1493853032011	8.656723	-5.922867	-0.6255493
1493853032030	6.935074	-7.036316	-0.0789032
1493853032050	4.43544	-7.796936	0.97335815
1493853032070	4.252182	-7.547531	1.4111328
1493853032090	3.7501526	-7.564987	-0.92289734
1493853032110	4.2782288	-7.706436	-1.1183777
1493853032130	3.801941	-7.8828583	-0.26063538
1493853032149	1.3288116	-8.053345	-0.8528137
1493853032170	1.7947388	-8.1957245	0.9209595
1493853032189	4.4454956	-9.844467	1.7087402
1493853032209	2.5355988	-14.929642	2.7778015
1493853032229	1.8097382	-17.202957	2.3688965
1493853032249	5.7187347	-12.872482	1.6193237
1493853032269	6.014801	-10.613312	1.3057404
1493853032288	3.6885376	-10.106461	0.58750916
1493853032308	1.7632294	-9.762024	0.83322144
1493853032328	3.3045502	-8.860443	1.8204193
1493853032348	3.3073273	-8.574768	2.0098572
1493853032368	2.1971436	-9.534729	1.0225983
1493853032388	1.6237793	-10.030167	1.3010559
1493853032408	1.5397186	-8.216171	2.2659607
1493853032427	1.3021088	-8.0794525	1.6742401
1493853032447	1.5965271	-9.173187	0.90345764
1493853032467	1.1311951	-8.248474	1.2192688
1493853032487	1.0090027	-9.093658	0.7620239
1493853032507	1.5516815	-9.135864	1.2558289
1493853032527	1.6122284	-7.409546	2.126007
1493853032546	0.67652893	-8.169754	0.5672455
1493853032566	0.6661377	-8.441757	-0.09112549
1493853032586	1.3893585	-6.665909	-9.0026855E-4
1493853032606	1.4351044	-5.99411	1.1127625
1493853032626	7.260727	-0.57884216	-0.06312561
1493853032646	3.6073303	0.5040283	-0.087875366
1493853032666	-2.7723846	-7.080658	14.734283
1493853032685	-2.3693237	-10.801773	4.532547
1493853032705	-0.80781555	-17.772446	0.5650482
1493853032727	3.3132172	-16.691406	1.003891
1493853032745	3.5605927	-11.856277	1.4506073
1493853032765	3.112381	-9.383774	1.6105652
1493853032785	5.576477	-5.8426666	0.65737915
1493853032804	-1.3137207	-15.892822	0.09761047
1493853032825	2.5538635	-12.914505	1.1382446
1493853032844	1.7892609	-15.821335	0.9874573
1493853032864	3.8547363	-17.928452	2.4612885
1493853032884	2.373703	-12.487839	1.5303192
1493853032904	2.0462646	-12.595718	0.41285706
1493853032923	2.1105804	-11.679626	-0.2199707
1493853032943	2.2530212	-11.817825	-0.097839355
1493853032963	1.9913483	-11.798279	-0.31445313
1493853033003	2.054367	-11.175964	-0.8995514
1493853033023	1.5565643	-11.801376	-0.38710022
1493853033042	0.39019775	-9.961243	2.028366
1493853033062	-0.5463257	-10.301773	3.1867676
1493853033082	-0.99282837	-10.969269	1.6535492
1493853033102	-1.272934	-11.550781	0.9156189
1493853033122	-0.7071991	-11.631226	-0.3123474
1493853033142	0.6476135	-11.087189	-0.72210693
1493853033161	1.2840576	-10.172546	-0.080718994
1493853033182	1.9858704	-9.078995	1.0425568
1493853033201	1.6703491	-8.978806	1.6669769
1493853033221	0.92289734	-8.450943	0.8432617
1493853033241	-0.036346436	-7.891861	0.285141
1493853033261	-0.98809814	-7.481842	0.21635437
1493853033281	-1.5348663	-7.1612244	0.101882935
1493853033300	-1.6974487	-6.7295074	0.3643341
1493853033320	-1.9174042	-5.943985	0.09362793
1493853033340	-1.3260651	-5.8092194	-0.5721588
1493853033360	-1.138031	-5.675049	-1.8330078
1493853033380	-0.8179474	-6.344925	-3.2876892
1493853033399	0.30593872	-7.81868	-5.0176697
1493853033419	0.84425354	-9.510117	-6.55513
1493853033439	0.3616333	-10.819519	-7.3131866
1493853033459	-0.5178833	-11.59671	-7.7228394
1493853033479	-0.78881836	-12.050049	-7.4872437
1493853033499	-0.8244171	-11.786392	-6.76857
1493853033518	-1.2963104	-9.283768	-5.630417
1493853033538	-2.3112488	-6.9350433	-5.7840576
1493853033558	-4.1097717	-9.492981	-5.8963013
1493853033578	-6.856003	-15.434067	-4.0413055
1493853033598	-5.3884277	-15.7812805	-1.3105774
1493853033618	-1.0644379	-9.890442	3.0081024
1493853033638	0.46348572	-5.2171936	5.4048157
1493853033657	-0.39112854	-5.643036	6.2158356
1493853033677	-0.015716553	-9.389908	6.083252
1493853033697	1.2498016	-12.552429	3.986786
1493853033717	2.2858734	-12.601044	1.5052948
1493853033737	3.5773163	-12.374527	0.4460907
1493853033757	4.0218964	-11.74054	0.66767883
1493853033776	2.8874512	-9.644409	0.58761597
1493853033796	0.57250977	-8.201324	0.1446991
1493853033816	-1.0463257	-7.897171	0.44607544
1493853033836	-1.3096008	-8.202087	-0.26055908
1493853033856	-0.8901367	-8.86824	-1.0927734
1493853033876	0.4278717	-9.545746	-0.2492218
1493853033895	1.253891	-9.386353	0.22525024
1493853033915	1.5707092	-9.026718	0.006881714
1493853033935	1.7089081	-8.978851	0.62020874
1493853033955	1.1216583	-9.256317	1.2805176
1493853033975	0.016479492	-9.349976	0.84788513
1493853033995	0.46598816	-9.741318	1.1967163
1493853034014	1.554596	-10.926483	1.1820984
1493853034034	1.99263	-11.957611	-1.2511749
1493853034054	1.7163391	-11.833969	-1.9948578
1493853034074	3.5344696	-11.041748	0.90919495
1493853034094	4.160324	-11.224319	2.0651245
1493853034114	2.7697601	-11.76619	0.8095856
1493853034134	1.5642548	-11.461609	0.40979004
1493853034154	2.4505463	-11.046173	-0.79855347
1493853034174	4.6834717	-12.275787	-0.65322876
1493853034194	5.3273163	-12.985947	-2.6934052
1493853034213	4.916107	-11.709152	-3.5957336
1493853034233	2.793213	-10.8954315	-1.4411926
1493853034253	0.4655609	-9.409088	1.7292175
1493853034273	-2.0519867	-11.078613	4.3108673
1493853034293	-3.594635	-15.561493	3.7546082
