accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
1493694491655	-1.6692352	3.6496887	9.00766
1493694491675	-1.5796051	3.7449799	9.204086
1493694491694	-0.7132721	3.6023407	9.573532
1493694491714	-0.36264038	3.3839111	9.884613
1493694491734	-0.77163696	3.2171326	9.421173
1493694491754	-1.6032257	3.1322021	8.202789
1493694491773	-1.5570068	3.1861115	8.466095
1493694491793	-0.6691437	3.2104797	10.864517
1493694491813	-0.18209839	2.7517242	12.907761
1493694491833	0.78793335	1.7994537	10.869873
1493694491852	0.49693298	1.9638977	8.13353
1493694491872	-1.0699615	2.7207642	7.801544
1493694491892	-2.5498505	2.8387756	8.228577
1493694491911	-0.94944763	2.6074982	8.913254
1493694491931	0.45214844	2.593399	10.512466
1493694491951	-0.11734009	2.572281	11.214188
1493694491971	0.1625061	2.0769806	9.401642
1493694491990	-0.7930908	2.4514313	8.54718
1493694492010	-1.5658417	3.0545654	6.429001
1493694492030	-0.3454132	2.9315796	8.645264
1493694492050	0.46166992	2.236084	9.801086
1493694492069	0.60835266	2.3731384	8.818314
1493694492089	0.9288025	2.7047424	8.372574
1493694492109	1.1261139	3.2338257	10.83696
1493694492128	0.7502136	2.7010956	11.261871
1493694492149	0.4169159	2.4957428	10.166336
1493694492168	0.24377441	2.5333557	9.624878
1493694492188	0.076416016	2.8290253	8.632935
1493694492207	0.20101929	3.2977142	9.681
1493694492227	0.33091736	3.2552643	9.448547
1493694492247	-1.0986481	2.9734955	9.104675
1493694492267	-2.1067352	3.0568085	8.487869
1493694492286	-1.2313538	3.163742	7.900299
1493694492326	-1.1430359	3.2386475	9.114273
1493694492345	-0.92948914	3.4833374	9.212173
1493694492365	-1.7304535	3.2623901	7.5090485
1493694492386	-3.2082367	3.569992	8.0811615
1493694492420	2.1040497	2.9624481	7.3505096
1493694492427	1.9952698	2.3983154	7.624527
1493694492444	2.5027466	0.69892883	9.140244
1493694492464	3.4741821	0.6370239	10.413452
1493694492486	5.767624	1.7141113	8.930252
1493694492503	6.9911346	1.2670898	6.260849
1493694492523	4.711792	-0.26524353	2.4150848
1493694492543	2.6637573	-3.6300812	0.7338867
1493694492562	2.3542938	-5.4529114	0.33883667
1493694492583	3.5752716	-4.613693	-2.2694702
1493694492602	4.3363647	-4.9380035	-2.0260773
1493694492622	2.8564453	-9.399628	4.358017
1493694492641	2.6031342	-10.057175	3.046646
1493694492661	2.693161	-13.3415985	-1.7698212
1493694492681	4.420944	-17.752777	1.9815674
1493694492701	8.729462	-19.474823	8.228653
1493694492721	14.304016	-19.177872	13.445297
1493694492741	18.387009	-17.428009	16.625504
1493694492760	19.461044	-12.1974945	15.898865
1493694492780	19.461044	-4.2737427	12.296341
1493694492801	19.461044	1.3621216	8.109039
1493694492819	19.461044	2.7914581	3.6089935
1493694492839	19.461044	1.6460114	-0.100357056
1493694492858	17.218079	0.19496155	-1.8444366
1493694492878	12.786316	-0.5970459	-3.127884
1493694492898	10.323257	-0.39761353	-3.0339355
1493694492918	3.1459656	-5.119339	-5.1541443
1493694492937	0.9452362	-5.567688	-4.2183228
1493694492957	3.9173126	-3.979126	-2.1556854
1493694492977	9.9086	0.17050171	1.1758728
1493694492996	9.461487	-1.392273	3.2185059
1493694493016	6.6508026	-6.908798	6.8087006
1493694493036	2.5930786	-8.378098	4.68956
1493694493055	3.119522	-7.7508087	-2.9036713
1493694493075	3.61586	-9.45166	-6.059311
1493694493095	7.5530853	-11.542252	-4.069092
1493694493115	14.992401	-10.717545	-3.4825592
1493694493136	19.01233	-8.5542145	-8.717636
1493694493154	16.764175	-8.154861	-4.1403503
1493694493174	14.481247	-3.2756653	0.06416321
1493694493195	5.429962	-6.2306976	-0.30944824
1493694493214	5.9709167	-5.941391	-2.4256134
1493694493234	7.8394012	-5.0632477	-3.6397552
1493694493253	7.2661133	-4.1555176	-3.00029
1493694493293	3.9101868	-4.2959137	-3.1865234
1493694493312	0.048980713	-4.324478	-2.3441467
1493694493332	3.6534424	0.38110352	-4.2156525
1493694493352	11.327179	2.4178925	-3.9545135
1493694493371	8.010544	-1.7344971	-4.0077515
1493694493391	3.9796295	-10.052292	-10.2443695
