accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
1493784718756	-0.9599762	8.509628	4.073578
1493784718779	-0.61813354	8.60939	5.067795
1493784718797	-0.67593384	8.592728	5.525833
1493784718815	-0.8878021	8.574326	4.846878
1493784718835	-0.8833771	8.645111	4.352356
1493784718855	-0.74868774	8.665405	4.380661
1493784718875	-0.8725891	8.534378	4.7085724
1493784718895	-0.9297943	8.493759	4.6685944
1493784718915	-0.825531	8.583527	4.4390717
1493784718934	-0.8391571	8.479752	4.4249115
1493784718954	-0.8416748	8.448654	4.506378
1493784718975	-0.7967377	8.55368	4.3474884
1493784718994	-0.67533875	8.578491	4.315048
1493784719014	-0.7645416	8.498611	4.2131805
1493784719033	-0.8023071	8.410492	4.506073
1493784719053	-0.6665497	8.488754	4.798584
1493784719073	-0.63327026	8.61441	4.4471283
1493784719093	-0.8657074	8.594894	4.1164703
1493784719113	-1.1176758	8.350784	4.1273346
1493784719133	-1.135437	8.152374	3.9929504
1493784719152	-0.8447113	8.119598	4.0126343
1493784719173	-0.110839844	8.250015	4.300583
1493784719192	0.4834442	7.9290466	4.57695
1493784719212	0.96203613	6.800125	4.60614
1493784719232	1.4023438	4.6291046	2.970459
1493784719251	1.6710052	5.3723145	2.5019531
1493784719271	2.2580414	6.4322968	2.549591
1493784719291	2.619461	6.3488464	4.331848
1493784719311	2.231598	6.0808563	5.4505157
1493784719331	2.0023499	6.734329	6.977417
1493784719350	2.8409576	7.688736	8.2948
1493784719370	2.4554138	7.677582	8.83548
1493784719390	1.960968	7.133026	8.9496155
1493784719410	1.9211731	6.772476	7.9091797
1493784719430	2.0964813	6.724945	7.061096
1493784719450	2.442093	6.042938	8.256546
1493784719469	3.8741455	5.664871	6.3643494
1493784719489	4.467407	6.486786	4.654999
1493784719509	3.5914917	6.1046753	5.2422028
1493784719529	2.9100647	5.8080597	6.2064056
1493784719549	2.34404	6.1712036	6.3686523
1493784719568	1.2539673	6.088928	6.132492
1493784719588	1.6443634	6.0016937	7.379013
1493784719608	1.5271759	5.4160156	7.3020477
1493784719628	1.4372406	4.326126	6.704834
1493784719648	1.8091278	3.8053436	5.8232727
1493784719668	1.7707672	3.1874695	2.5383759
1493784719687	2.474289	2.1969604	0.6688385
1493784719707	2.3122253	0.79216003	0.41079712
1493784719727	1.0320435	-2.1170654	-0.07417297
1493784719766	2.7852173	-2.9986115	-0.5172272
1493784719786	5.3831177	-0.674469	0.20373535
1493784719806	1.8032837	-5.2423096	0.6550751
1493784719826	3.8585968	-6.2447968	2.5903625
1493784719846	7.2700195	-6.0569763	5.5596313
1493784719865	13.541	-3.9418793	8.3103485
1493784719885	18.72084	-1.9722443	7.02623
1493784719905	19.461044	-1.2845459	4.7075043
1493784719925	19.461044	0.5484314	4.519577
1493784719945	19.461044	1.4725494	3.778656
1493784719966	19.461044	2.9701538	2.8390656
1493784719984	19.461044	4.2492065	-0.019256592
1493784720005	19.461044	5.162491	-2.1370697
1493784720024	18.6987	7.876831	-6.5199585
1493784720044	13.45784	1.6448212	-2.443756
1493784720064	6.6530457	-1.36586	2.5286255
1493784720083	10.729782	1.1651917	1.3358002
1493784720103	9.433899	-0.046051025	0.8668823
1493784720123	4.9882813	-2.4880981	-0.6411896
1493784720143	2.7285004	-1.8050537	-1.8713074
1493784720163	2.2914276	-2.286438	4.1075745
1493784720183	3.7560272	-2.353775	3.3711243
1493784720202	7.6597595	-1.594986	-4.320999
1493784720222	9.253387	-2.706604	-4.859085
1493784720242	6.8409576	-6.1909943	0.55311584
1493784720262	8.869263	-7.6833496	1.9288788
1493784720281	11.443237	-3.9486847	2.2221527
1493784720301	9.855347	-2.4383392	2.5660553
1493784720321	8.16066	-4.6940613	0.40811157
1493784720341	5.039749	-6.006531	-1.200592
1493784720361	6.1080933	-6.2919617	-1.4145508
1493784720381	6.6846466	-5.0556946	1.1271515
1493784720400	4.8430786	-4.9549255	2.309845
1493784720420	6.1867676	-3.0873108	-0.12176514
1493784720440	4.978653	-4.616699	-1.8616943
1493784720460	6.7510834	-5.390671	-2.5512085
1493784720480	9.516052	-7.186432	-0.8943634
1493784720499	8.338516	-10.843735	0.5974426
1493784720519	10.137848	-8.95314	-4.431885
1493784720539	3.1567383	-4.1277313	-2.2584534
1493784720559	-3.4286194	-6.302017	3.2371368
1493784720579	-0.98542786	-11.578049	2.9770813
1493784720598	6.5514526	-13.956024	-0.77719116
1493784720619	8.242615	-15.034775	-3.1380615
1493784720638	9.12384	-11.160141	-3.2908478
1493784720658	5.5353394	-8.2005005	-1.2975769
1493784720678	3.3488464	-6.233124	-0.54045105
1493784720698	3.1584778	-5.558502	-0.667572
1493784720717	3.4407043	-6.7160034	1.9872742
1493784720737	5.5879517	-7.328018	5.0254974
1493784720757	2.3509064	-5.4417725	-1.9389496
1493784720777	-0.71665955	-5.082535	-0.77752686
1493784720797	1.1705933	-5.428055	-7.446808
1493784720816	1.2124023	-6.8634796	-6.935486
1493784720836	-17.49292	-18.24733	-0.3413849
1493784720856	10.051147	-17.405731	0.5695343
1493784720876	8.391541	-12.617401	-0.09362793
1493784720896	2.5318909	-9.565918	-2.0355072
1493784720916	1.4185028	-9.155685	2.8994598
1493784720935	-0.6997833	-8.264221	3.0481262
1493784720956	-1.5641785	-3.7381897	2.426361
1493784720995	-1.0376434	-4.558777	1.5512543
